team,year,win,points_scored,points_allowed,games_played,win_pct,point_diff
Upper Iowa University,2023,3,264,331,11,0.2727272727272727,-67
Ursinus,2022,8,411,181,10,0.8,230
Ursinus,2023,7,319,197,10,0.7,122
Utah,2015,10,398,290,13,0.7692307692307693,108
Utah,2016,9,388,311,13,0.6923076923076923,77
Utah,2017,7,384,301,13,0.5384615384615384,83
Utah,2018,9,393,272,14,0.6428571428571429,121
Utah,2019,11,452,210,14,0.7857142857142857,242
Utah,2020,3,151,130,5,0.6,21
Utah,2021,10,506,316,14,0.7142857142857143,190
Utah,2022,10,541,300,14,0.7142857142857143,241
Utah,2023,8,301,251,13,0.6153846153846154,50
Utah State,2015,6,377,347,13,0.46153846153846156,30
Utah State,2016,3,287,352,12,0.25,-65
Utah State,2017,6,392,350,13,0.46153846153846156,42
Utah State,2018,11,618,289,13,0.8461538461538461,329
Utah State,2019,7,380,399,13,0.5384615384615384,-19
Utah State,2020,1,93,211,6,0.16666666666666666,-118
Utah State,2021,11,456,342,14,0.7857142857142857,114
Utah State,2022,6,289,405,13,0.46153846153846156,-116
Utah State,2023,6,431,451,13,0.46153846153846156,-20
Utah Tech,2020,2,157,124,5,0.4,33
Utah Tech,2021,1,204,436,11,0.09090909090909091,-232
Utah Tech,2022,4,312,386,11,0.36363636363636365,-74
Utah Tech,2023,2,254,416,11,0.18181818181818182,-162
Utica,2020,1,40,34,2,0.5,6
Utica,2022,10,375,273,12,0.8333333333333334,102
Utica,2023,8,244,186,10,0.8,58
VMI,2015,2,254,385,11,0.18181818181818182,-131
VMI,2016,3,224,305,11,0.2727272727272727,-81
VMI,2017,0,88,408,11,0.0,-320
VMI,2018,1,257,530,11,0.09090909090909091,-273
VMI,2019,5,370,453,12,0.4166666666666667,-83
VMI,2020,6,234,174,8,0.75,60
VMI,2021,6,344,365,11,0.5454545454545454,-21
VMI,2022,1,177,399,11,0.09090909090909091,-222
VMI,2023,5,160,260,11,0.45454545454545453,-100
Valdosta State,2018,1,49,47,1,1.0,2
Valdosta State,2021,12,579,318,14,0.8571428571428571,261
Valdosta State,2022,5,403,407,11,0.45454545454545453,-4
Valdosta State,2023,12,516,340,14,0.8571428571428571,176
Valley City State,2023,0,14,31,1,0.0,-17
Valparaiso,2015,1,159,432,10,0.1,-273
Valparaiso,2016,4,253,366,11,0.36363636363636365,-113
Valparaiso,2017,6,330,313,11,0.5454545454545454,17
Valparaiso,2018,2,290,392,11,0.18181818181818182,-102
Valparaiso,2019,1,187,384,12,0.08333333333333333,-197
Valparaiso,2020,4,112,110,6,0.6666666666666666,2
Valparaiso,2021,4,298,346,11,0.36363636363636365,-48
Valparaiso,2022,5,267,361,12,0.4166666666666667,-94
Valparaiso,2023,3,195,273,11,0.2727272727272727,-78
Vanderbilt,2015,4,182,252,12,0.3333333333333333,-70
Vanderbilt,2016,6,299,312,13,0.46153846153846156,-13
Vanderbilt,2017,5,295,376,12,0.4166666666666667,-81
Vanderbilt,2018,6,370,346,13,0.46153846153846156,24
Vanderbilt,2019,3,198,381,12,0.25,-183
Vanderbilt,2020,0,133,336,9,0.0,-203
Vanderbilt,2021,2,189,430,12,0.16666666666666666,-241
Vanderbilt,2022,5,295,432,12,0.4166666666666667,-137
Vanderbilt,2023,2,274,434,12,0.16666666666666666,-160
Villanova,2015,6,231,202,11,0.5454545454545454,29
Villanova,2016,9,317,195,13,0.6923076923076923,122
Villanova,2017,5,231,177,11,0.45454545454545453,54
Villanova,2018,5,275,257,11,0.45454545454545453,18
Villanova,2019,9,485,339,13,0.6923076923076923,146
Villanova,2020,2,117,97,4,0.5,20
Villanova,2021,10,391,217,13,0.7692307692307693,174
Villanova,2022,6,289,313,11,0.5454545454545454,-24
Villanova,2023,10,415,245,13,0.7692307692307693,170
Virginia,2015,4,309,386,12,0.3333333333333333,-77
Virginia,2016,2,270,405,12,0.16666666666666666,-135
Virginia,2017,6,293,369,13,0.46153846153846156,-76
Virginia,2018,8,370,261,13,0.6153846153846154,109
Virginia,2019,9,449,380,14,0.6428571428571429,69
Virginia,2020,5,307,296,10,0.5,11
Virginia,2021,6,415,382,12,0.5,33
Virginia,2022,3,170,240,10,0.3,-70
Virginia,2023,3,279,405,12,0.25,-126
Virginia St,2017,1,14,10,1,1.0,4
Virginia St,2018,0,32,56,2,0.0,-24
Virginia St,2019,0,21,44,1,0.0,-23
Virginia St,2021,3,206,214,9,0.3333333333333333,-8
Virginia St,2022,6,305,233,10,0.6,72
Virginia St,2023,8,374,183,10,0.8,191
Virginia Tech,2015,7,403,342,13,0.5384615384615384,61
Virginia Tech,2016,10,490,319,14,0.7142857142857143,171
Virginia Tech,2017,9,366,192,13,0.6923076923076923,174
Virginia Tech,2018,6,388,403,13,0.46153846153846156,-15
Virginia Tech,2019,8,401,321,13,0.6153846153846154,80
Virginia Tech,2020,5,342,353,11,0.45454545454545453,-11
Virginia Tech,2021,6,308,329,13,0.46153846153846156,-21
Virginia Tech,2022,3,212,272,11,0.2727272727272727,-60
Virginia Tech,2023,7,384,311,13,0.5384615384615384,73
Virginia Union,2015,0,9,13,1,0.0,-4
Virginia Union,2019,1,36,17,1,1.0,19
Virginia Union,2021,6,275,219,10,0.6,56
Virginia Union,2022,9,460,187,11,0.8181818181818182,273
Virginia Union,2023,10,426,166,12,0.8333333333333334,260
Virginia University Of Lynchburg,2016,0,12,72,1,0.0,-60
Virginia University Of Lynchburg,2017,0,5,113,2,0.0,-108
Virginia University Of Lynchburg,2018,0,57,229,4,0.0,-172
Virginia University Of Lynchburg,2019,0,83,345,7,0.0,-262
Virginia University Of Lynchburg,2021,0,80,478,9,0.0,-398
Virginia University Of Lynchburg,2022,0,77,417,9,0.0,-340
Virginia University Of Lynchburg,2023,1,127,460,10,0.1,-333
Wabash College,2022,6,376,314,9,0.6666666666666666,62
Wabash College,2023,7,410,241,10,0.7,169
Wagner,2015,1,157,397,11,0.09090909090909091,-240
Wagner,2016,6,287,232,11,0.5454545454545454,55
Wagner,2017,4,234,304,11,0.36363636363636365,-70
Wagner,2018,4,308,437,11,0.36363636363636365,-129
Wagner,2019,1,165,319,12,0.08333333333333333,-154
Wagner,2020,0,7,44,2,0.0,-37
Wagner,2021,0,141,424,11,0.0,-283
Wagner,2022,1,151,463,11,0.09090909090909091,-312
Wagner,2023,4,192,328,11,0.36363636363636365,-136
Wake Forest,2015,3,209,295,12,0.25,-86
Wake Forest,2016,7,265,288,13,0.5384615384615384,-23
Wake Forest,2017,8,459,368,13,0.6153846153846154,91
Wake Forest,2018,7,427,433,13,0.5384615384615384,-6
Wake Forest,2019,8,414,378,13,0.6153846153846154,36
Wake Forest,2020,4,324,295,9,0.4444444444444444,29
Wake Forest,2021,11,574,404,14,0.7857142857142857,170
Wake Forest,2022,8,469,368,13,0.6153846153846154,101
Wake Forest,2023,4,243,326,12,0.3333333333333333,-83
Waldorf College,2018,0,34,63,1,0.0,-29
Waldorf College,2022,0,3,69,1,0.0,-66
Walsh,2017,0,37,113,2,0.0,-76
Walsh,2019,0,3,44,1,0.0,-41
Walsh,2020,1,59,118,5,0.2,-59
Walsh,2021,2,127,290,9,0.2222222222222222,-163
Walsh,2022,1,111,293,10,0.1,-182
Walsh,2023,3,163,258,11,0.2727272727272727,-95
Warner University,2015,0,23,87,2,0.0,-64
Warner University,2016,0,15,30,1,0.0,-15
Warner University,2021,0,14,54,1,0.0,-40
Warner University,2022,0,3,150,2,0.0,-147
Warner University,2023,1,29,23,1,1.0,6
Wartburg,2022,13,568,138,14,0.9285714285714286,430
Wartburg,2023,13,580,185,14,0.9285714285714286,395
Washburn,2021,9,390,263,12,0.75,127
Washburn,2022,7,364,258,11,0.6363636363636364,106
Washburn,2023,2,258,396,11,0.18181818181818182,-138
Washington,2015,7,398,244,13,0.5384615384615384,154
Washington,2016,12,585,248,14,0.8571428571428571,337
Washington,2017,10,471,209,13,0.7692307692307693,262
Washington,2018,10,369,229,14,0.7142857142857143,140
Washington,2019,8,416,252,13,0.6153846153846154,164
Washington,2020,3,121,100,4,0.75,21
Washington,2021,4,258,272,12,0.3333333333333333,-14
Washington,2022,11,516,336,13,0.8461538461538461,180
Washington,2023,14,540,372,15,0.9333333333333333,168
Washington & Jefferson,2020,3,148,47,4,0.75,101
Washington & Jefferson,2022,8,379,122,10,0.8,257
Washington & Jefferson,2023,8,386,186,10,0.8,200
Washington State,2015,9,409,360,13,0.6923076923076923,49
Washington State,2016,8,496,343,13,0.6153846153846154,153
Washington State,2017,9,394,335,13,0.6923076923076923,59
Washington State,2018,11,488,303,13,0.8461538461538461,185
Washington State,2019,6,491,408,13,0.46153846153846156,83
Washington State,2020,1,108,154,4,0.25,-46
Washington State,2021,7,362,315,13,0.5384615384615384,47
Washington State,2022,7,339,298,13,0.5384615384615384,41
Washington State,2023,5,380,337,12,0.4166666666666667,43
Washington University (St. Louis),2022,8,436,179,10,0.8,257
Washington University (St. Louis),2023,7,380,207,10,0.7,173
Washington and Lee,2022,5,247,144,10,0.5,103
Washington and Lee,2023,8,307,206,10,0.8,101
Wayland Baptist,2022,0,14,79,1,0.0,-65
Wayland Baptist,2023,0,7,27,1,0.0,-20
Wayne State (MI),2021,2,265,361,11,0.18181818181818182,-96
Wayne State (MI),2022,1,219,362,10,0.1,-143
Wayne State (MI),2023,3,191,354,11,0.2727272727272727,-163
Wayne State (NE),2021,7,358,287,11,0.6363636363636364,71
Wayne State (NE),2022,9,351,252,12,0.75,99
Wayne State (NE),2023,8,355,253,11,0.7272727272727273,102
Waynesburg,2020,0,47,234,5,0.0,-187
Waynesburg,2022,4,249,311,10,0.4,-62
Waynesburg,2023,2,223,306,10,0.2,-83
Webber International,2015,0,13,42,1,0.0,-29
Webber International,2023,0,28,38,1,0.0,-10
Weber State,2015,6,247,270,11,0.5454545454545454,-23
Weber State,2016,7,312,360,12,0.5833333333333334,-48
Weber State,2017,11,472,246,14,0.7857142857142857,226
Weber State,2018,10,362,275,13,0.7692307692307693,87
Weber State,2019,11,417,312,15,0.7333333333333333,105
Weber State,2020,5,165,122,6,0.8333333333333334,43
Weber State,2021,6,344,215,11,0.5454545454545454,129
Weber State,2022,10,457,265,13,0.7692307692307693,192
Weber State,2023,6,265,265,11,0.5454545454545454,0
Wesley College,2020,2,73,52,3,0.6666666666666666,21
Wesleyan University (CT),2022,5,210,150,8,0.625,60
Wesleyan University (CT),2023,6,219,238,9,0.6666666666666666,-19
West Alabama,2016,0,24,30,1,0.0,-6
West Alabama,2017,0,41,49,1,0.0,-8
West Alabama,2020,2,63,45,2,1.0,18
West Alabama,2021,6,303,235,10,0.6,68
West Alabama,2022,5,252,219,11,0.45454545454545453,33
West Alabama,2023,5,156,193,10,0.5,-37
West Chester,2021,6,348,287,11,0.5454545454545454,61
West Chester,2022,7,275,243,11,0.6363636363636364,32
West Chester,2023,6,286,319,11,0.5454545454545454,-33
West Florida,2017,0,27,37,1,0.0,-10
West Florida,2018,1,24,19,1,1.0,5
West Florida,2019,1,48,40,1,1.0,8
West Florida,2021,8,458,250,10,0.8,208
West Florida,2022,12,583,334,14,0.8571428571428571,249
West Florida,2023,8,385,216,12,0.6666666666666666,169
West Georgia,2021,9,435,246,12,0.75,189
West Georgia,2022,8,404,239,10,0.8,165
West Georgia,2023,6,276,307,10,0.6,-31
West Liberty,2020,2,101,132,4,0.5,-31
West Liberty,2021,4,227,290,11,0.36363636363636365,-63
West Liberty,2022,4,239,326,11,0.36363636363636365,-87
West Liberty,2023,4,254,293,11,0.36363636363636365,-39
West Texas A&M,2020,0,6,34,1,0.0,-28
West Texas A&M,2021,7,377,216,11,0.6363636363636364,161
West Texas A&M,2022,5,302,297,11,0.45454545454545453,5
West Texas A&M,2023,3,254,260,10,0.3,-6
West Virginia,2015,8,442,320,13,0.6153846153846154,122
West Virginia,2016,10,405,312,13,0.7692307692307693,93
West Virginia,2017,7,449,409,13,0.5384615384615384,40
West Virginia,2018,8,483,326,12,0.6666666666666666,157
West Virginia,2019,5,247,346,12,0.4166666666666667,-99
West Virginia,2020,6,265,205,10,0.6,60
West Virginia,2021,6,328,310,13,0.46153846153846156,18
West Virginia,2022,5,367,395,12,0.4166666666666667,-28
West Virginia,2023,9,409,340,13,0.6923076923076923,69
West Virginia State,2019,0,10,56,1,0.0,-46
West Virginia State,2020,2,106,127,4,0.5,-21
West Virginia State,2021,6,296,275,11,0.5454545454545454,21
West Virginia State,2022,7,353,306,11,0.6363636363636364,47
West Virginia State,2023,4,301,297,11,0.36363636363636365,4
West Virginia Wesleyan,2016,0,7,38,1,0.0,-31
West Virginia Wesleyan,2017,0,13,38,1,0.0,-25
West Virginia Wesleyan,2018,0,3,59,1,0.0,-56
West Virginia Wesleyan,2019,0,0,41,1,0.0,-41
West Virginia Wesleyan,2020,0,27,90,2,0.0,-63
West Virginia Wesleyan,2021,0,98,424,10,0.0,-326
West Virginia Wesleyan,2022,1,154,441,11,0.09090909090909091,-287
West Virginia Wesleyan,2023,0,89,535,11,0.0,-446
Western Carolina,2015,7,301,304,11,0.6363636363636364,-3
Western Carolina,2016,2,265,396,11,0.18181818181818182,-131
Western Carolina,2017,7,389,325,12,0.5833333333333334,64
Western Carolina,2018,3,347,451,11,0.2727272727272727,-104
Western Carolina,2019,3,217,465,12,0.25,-248
Western Carolina,2020,1,147,359,9,0.1111111111111111,-212
Western Carolina,2021,4,356,454,11,0.36363636363636365,-98
Western Carolina,2022,6,351,351,11,0.5454545454545454,0
Western Carolina,2023,7,399,298,11,0.6363636363636364,101
Western Colorado,2015,0,34,42,1,0.0,-8
Western Colorado,2018,0,10,45,1,0.0,-35
Western Colorado,2019,0,13,38,1,0.0,-25
Western Colorado,2020,0,7,64,1,0.0,-57
Western Colorado,2021,10,416,194,12,0.8333333333333334,222
Western Colorado,2022,7,347,282,11,0.6363636363636364,65
Western Colorado,2023,10,433,196,12,0.8333333333333334,237
Western Connecticut St,2022,7,275,251,10,0.7,24
Western Connecticut St,2023,7,428,234,10,0.7,194
Western Illinois,2015,7,327,386,13,0.5384615384615384,-59
Western Illinois,2016,6,319,346,11,0.5454545454545454,-27
Western Illinois,2017,8,410,266,12,0.6666666666666666,144
Western Illinois,2018,5,263,286,11,0.45454545454545453,-23
Western Illinois,2019,1,224,443,12,0.08333333333333333,-219
Western Illinois,2020,1,120,197,6,0.16666666666666666,-77
Western Illinois,2021,2,268,427,11,0.18181818181818182,-159
Western Illinois,2022,0,150,426,11,0.0,-276
Western Illinois,2023,0,138,509,11,0.0,-371
Western Kentucky,2015,12,620,363,14,0.8571428571428571,257
Western Kentucky,2016,11,637,344,14,0.7857142857142857,293
Western Kentucky,2017,6,331,349,13,0.46153846153846156,-18
Western Kentucky,2018,3,253,334,12,0.25,-81
Western Kentucky,2019,9,330,261,13,0.6923076923076923,69
Western Kentucky,2020,5,228,304,12,0.4166666666666667,-76
Western Kentucky,2021,9,619,411,14,0.6428571428571429,208
Western Kentucky,2022,9,510,328,14,0.6428571428571429,182
Western Kentucky,2023,8,396,373,13,0.6153846153846154,23
Western Michigan,2015,8,468,368,13,0.6153846153846154,100
Western Michigan,2016,13,582,277,14,0.9285714285714286,305
Western Michigan,2017,6,407,348,12,0.5,59
Western Michigan,2018,7,416,449,13,0.5384615384615384,-33
Western Michigan,2019,7,430,337,13,0.5384615384615384,93
Western Michigan,2020,4,250,205,6,0.6666666666666666,45
Western Michigan,2021,8,422,367,13,0.6153846153846154,55
Western Michigan,2022,5,228,289,12,0.4166666666666667,-61
Western Michigan,2023,4,284,381,12,0.3333333333333333,-97
Western New England,2019,0,28,59,1,0.0,-31
Western New England,2022,4,247,217,10,0.4,30
Western New England,2023,7,343,187,10,0.7,156
Western New Mexico,2015,0,21,45,1,0.0,-24
Western New Mexico,2016,0,0,27,1,0.0,-27
Western New Mexico,2017,0,20,34,1,0.0,-14
Western New Mexico,2018,0,19,94,2,0.0,-75
Western New Mexico,2019,0,21,55,1,0.0,-34
Western New Mexico,2021,1,218,470,11,0.09090909090909091,-252
Western New Mexico,2022,6,280,327,11,0.5454545454545454,-47
Western New Mexico,2023,2,190,439,10,0.2,-249
Western Oregon,2015,0,0,31,1,0.0,-31
Western Oregon,2016,0,0,55,1,0.0,-55
Western Oregon,2017,0,6,37,1,0.0,-31
Western Oregon,2021,4,224,294,10,0.4,-70
Western Oregon,2022,6,298,247,11,0.5454545454545454,51
Western Oregon,2023,3,216,323,11,0.2727272727272727,-107
Westfield State,2022,2,197,261,10,0.2,-64
Westfield State,2023,3,173,237,10,0.3,-64
Westminster (PA),2020,5,177,101,5,1.0,76
Westminster (PA),2022,7,264,102,10,0.7,162
Westminster (PA),2023,6,208,202,10,0.6,6
Westminster College (MO),2020,2,64,70,3,0.6666666666666666,-6
Westminster College (MO),2022,1,71,328,10,0.1,-257
Westminster College (MO),2023,1,103,301,9,0.1111111111111111,-198
Wheaton,2022,8,469,204,11,0.7272727272727273,265
Wheaton,2023,10,552,294,12,0.8333333333333334,258
Wheeling,2020,2,103,107,4,0.5,-4
Wheeling,2021,5,242,239,11,0.45454545454545453,3
Wheeling,2022,7,336,279,11,0.6363636363636364,57
Wheeling,2023,5,286,260,11,0.45454545454545453,26
Whittier,2022,0,66,427,9,0.0,-361
Whitworth,2020,4,167,51,4,1.0,116
Whitworth,2022,6,295,199,10,0.6,96
Whitworth,2023,10,449,234,11,0.9090909090909091,215
Widener,2022,3,201,302,10,0.3,-101
Widener,2023,7,318,201,10,0.7,117
Wilkes,2022,7,297,183,10,0.7,114
Wilkes,2023,4,300,261,10,0.4,39
Willamette,2022,2,139,365,10,0.2,-226
Willamette,2023,1,116,529,10,0.1,-413
William & Mary,2015,9,402,295,13,0.6923076923076923,107
William & Mary,2016,5,243,259,11,0.45454545454545453,-16
William & Mary,2017,2,165,263,11,0.18181818181818182,-98
William & Mary,2018,4,136,262,10,0.4,-126
William & Mary,2019,5,303,338,12,0.4166666666666667,-35
William & Mary,2020,1,55,69,3,0.3333333333333333,-14
William & Mary,2021,6,245,243,11,0.5454545454545454,2
William & Mary,2022,11,428,293,13,0.8461538461538461,135
William & Mary,2023,6,239,204,11,0.5454545454545454,35
William Jewell,2015,0,30,44,1,0.0,-14
William Jewell,2020,0,93,138,3,0.0,-45
William Jewell,2021,0,116,409,9,0.0,-293
William Jewell,2022,2,208,414,11,0.18181818181818182,-206
William Jewell,2023,2,225,409,10,0.2,-184
William Paterson,2020,0,0,28,1,0.0,-28
William Paterson,2022,5,147,188,10,0.5,-41
William Paterson,2023,2,190,262,10,0.2,-72
Williams,2022,3,160,188,8,0.375,-28
Williams,2023,3,162,191,9,0.3333333333333333,-29
Wilmington (OH),2020,2,81,104,4,0.5,-23
Wilmington (OH),2022,3,166,358,10,0.3,-192
Wilmington (OH),2023,3,318,473,10,0.3,-155
Wilson,2020,0,72,149,4,0.0,-77
Wilson,2021,6,324,285,11,0.5454545454545454,39
Wilson,2022,4,246,279,11,0.36363636363636365,-33
Wilson,2023,6,297,266,11,0.5454545454545454,31
Wingate,2020,2,118,98,4,0.5,20
Wingate,2021,7,308,221,10,0.7,87
Wingate,2022,11,347,178,14,0.7857142857142857,169
Wingate,2023,8,298,156,11,0.7272727272727273,142
Winona State,2021,7,333,266,11,0.6363636363636364,67
Winona State,2022,8,324,233,12,0.6666666666666666,91
Winona State,2023,5,279,298,11,0.45454545454545453,-19
Winston-Salem,2021,3,145,200,9,0.3333333333333333,-55
Winston-Salem,2022,3,154,188,10,0.3,-34
Winston-Salem,2023,4,267,245,10,0.4,22
Wisconsin,2015,10,348,178,13,0.7692307692307693,170
Wisconsin,2016,11,397,218,14,0.7857142857142857,179
Wisconsin,2017,13,473,195,14,0.9285714285714286,278
Wisconsin,2018,8,386,294,13,0.6153846153846154,92
Wisconsin,2019,10,477,237,14,0.7142857142857143,240
Wisconsin,2020,4,176,122,7,0.5714285714285714,54
Wisconsin,2021,9,330,210,13,0.6923076923076923,120
Wisconsin,2022,7,342,263,13,0.5384615384615384,79
Wisconsin,2023,7,305,262,13,0.5384615384615384,43
Wisconsin-Eau Claire,2022,2,205,443,10,0.2,-238
Wisconsin-Eau Claire,2023,2,124,400,10,0.2,-276
Wisconsin-Lacrosse,2021,0,24,45,1,0.0,-21
Wisconsin-Lacrosse,2022,9,378,196,11,0.8181818181818182,182
Wisconsin-Lacrosse,2023,11,511,302,13,0.8461538461538461,209
Wisconsin-Lutheran,2020,1,80,115,3,0.3333333333333333,-35
Wisconsin-Lutheran,2022,4,245,357,10,0.4,-112
Wisconsin-Lutheran,2023,4,226,326,10,0.4,-100
Wisconsin-Oshkosh,2016,0,7,10,1,0.0,-3
Wisconsin-Oshkosh,2021,1,28,10,1,1.0,18
Wisconsin-Oshkosh,2022,6,336,153,10,0.6,183
Wisconsin-Oshkosh,2023,6,372,270,10,0.6,102
Wisconsin-Platteville,2022,5,169,216,10,0.5,-47
Wisconsin-Platteville,2023,6,352,204,10,0.6,148
Wisconsin-River Falls,2022,6,399,206,10,0.6,193
Wisconsin-River Falls,2023,7,430,197,10,0.7,233
Wisconsin-Stevens Pt,2022,1,128,435,10,0.1,-307
Wisconsin-Stevens Pt,2023,1,137,491,10,0.1,-354
Wisconsin-Stout,2022,5,322,221,10,0.5,101
Wisconsin-Stout,2023,4,334,285,10,0.4,49
Wisconsin-Whitewater,2019,0,14,41,1,0.0,-27
Wisconsin-Whitewater,2022,8,324,203,11,0.7272727272727273,121
Wisconsin-Whitewater,2023,11,500,267,13,0.8461538461538461,233
Wittenberg,2022,5,360,240,10,0.5,120
Wittenberg,2023,7,375,275,10,0.7,100
Wofford,2015,5,284,305,11,0.45454545454545453,-21
Wofford,2016,10,375,239,14,0.7142857142857143,136
Wofford,2017,10,334,291,13,0.7692307692307693,43
Wofford,2018,9,385,247,13,0.6923076923076923,138
Wofford,2019,8,387,265,12,0.6666666666666666,122
Wofford,2020,1,130,139,5,0.2,-9
Wofford,2021,1,225,380,11,0.09090909090909091,-155
Wofford,2022,3,220,350,11,0.2727272727272727,-130
Wofford,2023,2,152,278,11,0.18181818181818182,-126
Wooster,2020,0,38,52,1,0.0,-14
Wooster,2022,6,308,320,10,0.6,-12
Wooster,2023,4,337,354,10,0.4,-17
Worcester Polytechnic Institute,2022,4,174,252,10,0.4,-78
Worcester Polytechnic Institute,2023,3,231,266,10,0.3,-35
Worcester St,2022,1,211,391,10,0.1,-180
Worcester St,2023,1,100,400,10,0.1,-300
Wyoming,2015,2,228,408,12,0.16666666666666666,-180
Wyoming,2016,8,503,477,14,0.5714285714285714,26
Wyoming,2017,8,305,228,13,0.6153846153846154,77
Wyoming,2018,6,248,264,12,0.5,-16
Wyoming,2019,8,330,231,13,0.6153846153846154,99
Wyoming,2020,2,159,126,6,0.3333333333333333,33
Wyoming,2021,7,330,308,13,0.5384615384615384,22
Wyoming,2022,7,276,311,13,0.5384615384615384,-35
Wyoming,2023,9,329,290,13,0.6923076923076923,39
Yale,2015,6,235,242,10,0.6,-7
Yale,2016,3,203,339,10,0.3,-136
Yale,2017,9,345,156,10,0.9,189
Yale,2018,5,295,285,10,0.5,10
Yale,2019,9,387,262,10,0.9,125
Yale,2021,5,299,247,10,0.5,52
Yale,2022,8,305,195,10,0.8,110
Yale,2023,7,299,199,10,0.7,100
Youngstown State,2015,5,323,254,11,0.45454545454545453,69
Youngstown State,2016,12,442,319,16,0.75,123
Youngstown State,2017,6,327,210,11,0.5454545454545454,117
Youngstown State,2018,4,254,299,11,0.36363636363636365,-45
Youngstown State,2019,6,365,321,12,0.5,44
Youngstown State,2020,1,108,153,7,0.14285714285714285,-45
